1506_RadnotiK_AdorjanneFM.pdf|Radnóti Katalin, Adorjánné Farkas Magdolna|A kutatás alapú tanulás lehetőségei a fizikaórán
1604_RadnotiK.pdf|Radnóti Katalin|A hipotézisalkotás szerepe a fizika oktatásában
