Sáv (fakultáció) választás|savvalasztas.pdf|Milyen szempontok alapján döntsünk az emelt szintű képzés kiválasztásakor?
Szakok és vizsgatárgyak felvételin|FFT_2017A_szakok_vizsgatargyak.pdf|2017-es felvételin szakonkénti vizsgatárgyak
Felvételi többletpontok rendszere|FFT_2017A_tobbletpontok_attekintese.pdf|Mire milyen többletpontokat kaphatunk?
