Adózás összefoglaló|ado.pdf|Mérlegképes könyvelői, pénzügyi-számviteli ügyintézői vizsgához
Számvitel összefoglaló|szamvitel.pdf|Mérlegképes vizsgához, az alapdolgok nincsenek benne
Mérleg összeállítása|merleg.pdf|Mérleg összeállítása főkönyvi kivonatból
